time,motor1,motor2,motor3
52970,335,327,333
52976,336,328,332
52982,336,329,330
52988,337,331,328
52994,337,332,326
53000,338,334,324
53008,338,336,322
53014,337,340,318
53020,337,344,314
53026,336,348,310
53032,336,352,306
53038,335,355,303
53044,335,359,299
53050,335,363,295
53056,334,365,293
53062,334,367,292
53068,334,368,291
53074,334,370,290
53080,334,371,289
53087,333,373,288
53093,333,374,287
53099,333,376,285
53105,332,378,284
53111,332,380,283
53117,332,382,282
53123,332,384,281
53129,332,386,279
53136,333,388,279
53142,333,388,278
53148,333,389,277
53154,333,390,276
53160,333,391,275
53168,332,393,275
53174,331,395,273
53180,330,398,272
53186,329,401,271
53192,328,404,269
53198,327,407,268
53204,327,410,266
53210,327,411,266
53216,328,410,267
53222,330,406,269
53228,332,402,271
53234,334,398,274
53240,336,394,276
53248,338,390,278
53254,342,386,281
53260,346,382,283
53266,350,378,286
53272,354,374,288
53278,358,370,291
53284,362,366,293
53291,366,362,295
53297,367,359,296
53303,368,356,299
53309,369,353,301
53315,370,350,304
53321,371,347,306
53327,370,344,308
53334,370,343,309
53340,369,342,311
53346,368,341,313
53352,368,339,315
53358,368,338,317
53364,368,337,319
53370,368,336,320
53376,367,334,321
53382,365,334,323
53388,362,334,325
53394,360,334,327
53400,357,334,329
53407,356,333,332
53413,355,332,334
53419,354,330,336
53425,353,329,339
53431,352,327,341
53437,352,325,344
53443,351,323,346
53449,350,322,348
53455,349,320,349
53462,349,320,349
53468,349,319,350
53474,348,319,351
53480,348,318,352
53486,348,318,353
53492,347,317,353
53498,347,317,353
53504,346,316,354
53510,344,316,356
53516,343,316,357
53522,341,316,359
53528,339,316,361
53534,338,315,361
53540,338,313,359
53547,338,312,356
53553,337,312,353
53559,337,312,350
53565,337,312,348
53571,336,312,348
53577,336,312,348
53583,335,313,349
53590,334,313,350
53596,333,313,351
53602,332,313,352
53608,330,313,353
53614,329,313,354
53620,328,313,355
53626,328,313,355
53632,328,313,355
53638,327,313,355
53644,327,313,356
53650,327,313,356
53656,326,313,356
53662,325,314,355
53668,325,314,355
53675,325,315,354
53681,325,316,353
53687,325,317,352
53695,324,319,351
53701,322,320,351
53707,320,322,352
53713,318,324,352
53719,316,326,352
53725,314,328,352
53731,313,330,352
53737,313,330,352
53743,314,331,351
53749,314,331,351
53755,314,332,350
53761,314,333,349
53767,314,333,348
53774,315,335,347
53780,315,336,345
53786,315,337,343
53792,316,339,342
53798,316,340,340
53804,316,341,338
53810,316,342,337
53816,316,342,337
53822,315,343,336
53828,314,345,336
53834,313,347,335
53840,311,349,334
53846,310,351,334
53854,309,354,333
53860,311,354,331
53866,312,354,329
53872,313,355,328
53878,315,355,326
53884,316,355,324
53890,316,356,323
53896,316,356,323
53902,317,355,322
53908,319,354,322
53914,321,353,321
53920,322,352,320
53926,324,351,319
53934,326,351,318
53940,326,353,316
53946,326,354,315
53952,326,355,314
53958,326,356,312
53964,326,357,311
53970,327,357,310
53976,327,357,310
53982,328,358,309
53988,328,359,308
53994,328,361,306
54000,329,363,304
54006,329,365,302
54014,330,366,300
54020,332,364,299
54026,334,363,299
54032,336,361,298
54038,339,359,297
54044,341,357,297
54050,344,357,296
54056,344,357,295
54062,345,356,295
54068,346,355,295
54074,348,353,295
54080,350,352,295
54086,352,350,295
54092,353,349,294
54098,354,348,294
54104,354,348,294
54110,355,348,293
54116,355,348,293
54122,356,348,292
54128,357,348,291
54134,358,348,290
54141,358,347,289
54147,356,346,292
54153,353,344,296
54159,350,342,300
54165,347,340,304
54171,344,338,308
54177,341,336,312
54183,341,335,316
54189,340,335,318
54195,337,334,321
54201,333,332,325
54207,329,331,329
54213,325,330,333
54220,321,329,336
54226,321,329,336
54232,320,329,336
54238,319,330,337
54244,318,330,337
54250,317,330,337
54256,316,330,338
54262,315,330,338
54268,314,331,339
54274,314,332,340
54280,314,333,342
54286,313,334,343
54292,313,335,345
54301,311,337,348
54307,310,337,349
54313,308,338,350
54319,306,339,352
54325,305,339,353
54331,303,340,354
54337,301,341,356
54343,299,341,357
54350,298,342,357
54356,298,343,356
54362,298,344,355
54368,299,345,353
54374,299,346,352
54380,300,347,350
54386,300,347,349
54392,300,348,348
54398,301,348,347
54404,301,349,346
54410,301,349,345
54416,302,350,344
54422,302,350,343
54428,303,351,343
54434,304,351,341
54440,306,351,340
54446,307,351,338
54452,308,351,336
54460,310,352,335
54466,310,352,334
54472,310,353,334
54478,310,354,333
54484,310,354,332
54490,310,355,332
54496,310,355,331
54502,310,355,330
54508,311,356,330
54514,311,356,328
54520,312,357,327
54526,312,358,326
54532,313,358,325
54541,314,360,324
54547,314,360,323
54553,314,361,322
54559,314,362,321
54565,314,362,320
54571,314,363,319
54577,315,363,318
54583,315,363,318
54589,316,362,317
54595,316,362,317
54601,317,361,318
54607,318,360,318
54614,318,359,318
54620,319,358,318
54626,319,358,318
54632,319,358,318
54638,319,358,318
54644,319,358,318
54650,319,358,318
54656,319,358,318
54662,319,358,318
54668,320,357,319
54674,320,356,319
54680,320,355,320
54686,321,354,320
54692,321,353,321
54699,321,352,321
54705,321,352,321
54711,321,352,321
54717,322,351,320
54723,322,351,320
54729,323,351,320
54735,324,350,319
54742,325,350,319
54748,326,349,320
54754,326,349,320
54760,326,349,320
54766,326,348,321
54772,326,348,321
54778,326,348,321
54784,326,348,321
54790,326,348,321
54796,327,347,320
54802,327,347,320
54808,328,346,320
54814,329,346,320
54820,329,345,320
54828,331,345,319
54834,332,344,319
54840,334,343,318
54846,336,342,317
54852,338,341,316
54858,339,340,315
54864,340,339,315
54870,340,339,315
54876,341,338,316
54882,342,337,316
54888,343,336,316
54894,344,335,316
54900,345,333,316
54908,347,332,317
54914,347,331,317
54920,348,330,318
54926,348,329,318
54932,349,328,319
54938,349,327,320
54944,349,326,320
54950,349,326,320
54956,348,325,321
54962,348,325,321
54968,347,324,322
54974,347,323,323
54980,346,323,324
54987,346,322,326
54993,347,321,326
54999,347,320,326
55005,348,319,327
55011,348,318,327
55017,349,317,328
55023,349,317,328
55029,349,317,329
55035,348,318,329
55041,345,321,329
55047,341,324,329
55053,338,328,329
55059,334,331,329
55067,331,334,328
55073,327,338,327
55079,323,342,325
55085,320,345,324
55091,316,349,322
55097,312,353,321
55103,308,357,320
55109,304,361,320
55115,302,363,319
55121,301,365,319
55127,301,366,318
55133,300,368,317
55139,299,369,316
55147,299,371,315
55153,299,372,315
55159,299,373,314
55165,299,374,314
55171,299,374,313
55177,299,375,313
55183,299,376,312
55189,299,377,312
55195,300,378,311
55201,300,378,310
55207,300,378,309
55213,300,378,308
55219,300,378,307
55226,301,379,307
55232,301,379,306
55238,302,379,305
55244,302,380,305
55250,303,380,304
55256,303,380,303
55262,303,381,303
55268,303,381,302
55274,304,382,301
55280,305,383,301
55286,307,384,301
55292,308,386,300
55298,310,387,300
55304,311,387,300
55310,312,387,299
55316,313,387,298
55322,314,387,297
55328,315,387,296
55334,316,387,295
55340,317,387,294
55346,318,387,294
55354,319,386,295
55360,320,384,295
55366,322,381,296
55372,323,379,297
55378,325,376,297
55384,326,374,298
55390,327,372,298
55396,327,372,298
55402,328,371,297
55408,328,371,297
55414,329,370,297
55420,330,370,296
55426,331,370,296
55432,332,369,295
55438,331,370,296
55444,330,370,297
55450,330,370,297
55456,329,370,298
55462,328,370,299
55468,327,370,299
55474,327,370,299
55482,328,369,299
55488,329,369,299
55494,330,368,299
55500,331,367,299
55506,332,366,299
55514,333,365,300
55520,333,364,300
55526,334,363,300
55532,334,362,301
55538,335,361,301
55544,335,360,301
55550,336,359,301
55556,336,359,301
55562,335,358,302
55568,335,358,302
55574,334,358,303
55580,334,357,304
55586,333,357,305
55593,333,356,307
55599,333,356,307
55605,333,355,308
55611,333,354,308
55617,333,354,309
55623,332,353,310
55629,332,353,310
55635,332,353,310
55641,332,352,311
55647,332,352,311
55653,332,351,312
55659,332,350,313
55665,332,350,313
55672,333,348,315
55678,333,348,315
55684,333,347,315
55690,333,347,316
55696,333,346,316
55702,333,345,317
55708,333,345,317
55714,333,345,317
55721,332,344,318
55727,332,344,318
55733,331,344,319
55739,330,344,320
55745,330,343,321
55751,329,343,322
55757,329,342,323
55763,329,340,324
55769,329,339,325
55775,329,338,327
55781,329,336,328
55787,329,335,329
55793,329,335,330
55800,328,335,331
55806,328,335,331
55812,328,335,331
55818,328,335,331
55824,328,335,331
55830,328,335,331
55836,327,334,332
55842,326,334,333
55848,325,333,334
55854,325,333,335
55860,324,332,337
55866,323,332,338
55872,323,332,338
55880,322,333,337
55886,321,334,337
55892,320,336,337
55898,319,338,336
55904,318,339,336
55910,316,341,336
55916,316,342,335
55922,316,343,334
55928,316,343,334
55934,316,344,333
55940,316,345,332
55946,316,346,332
55952,316,347,332
55961,317,348,331
55967,320,350,327
55973,324,352,323
55979,326,354,320
55985,330,356,316
55991,333,358,312
55997,336,359,308
56003,336,359,304
56009,337,360,301
56015,341,362,297
56022,345,363,293
56028,349,365,289
56034,353,367,285
56041,356,369,282
56047,355,368,280
56053,354,367,279
56059,354,366,279
56065,354,366,279
56071,354,365,279
56077,354,365,279
56083,354,365,279
56089,355,364,278
56095,358,364,276
56101,360,364,275
56107,362,363,273
56113,365,363,272
56120,367,363,270
56126,367,362,271
56132,367,361,273
56138,367,360,274
56144,367,359,275
56150,367,358,276
56156,367,357,276
56162,367,357,276
56168,366,358,277
56174,365,358,277
56180,364,358,278
56186,363,358,279
56192,362,358,280
56200,361,357,281
56206,361,357,281
56212,361,356,281
56218,361,356,281
56224,361,355,281
56230,361,355,282
56236,361,355,282
56242,361,355,282
56248,360,354,283
56254,359,353,285
56260,358,351,288
56266,356,349,291
56272,355,348,293
56281,354,346,296
56287,351,343,298
56293,350,340,301
56299,350,337,304
56305,350,334,307
56311,350,331,310
56317,350,331,313
56323,350,331,314
56329,349,331,315
56335,346,331,318
56341,343,331,321
56347,340,331,324
56353,337,331,327
56359,335,331,329
56365,333,331,331
56371,331,331,331
56377,331,331,331
56383,331,331,331
56389,331,331,331
56395,331,331,331
56401,331,331,331
56407,331,331,331
56413,331,331,331
56419,331,331,331
56425,331,331,331
56431,331,331,331
56438,331,331,331
56444,331,331,331
56450,331,331,331
56456,331,331,331
56462,331,331,331
56468,331,331,331
56474,331,331,331
56480,331,331,331
56486,331,331,331
56492,331,331,331
56498,331,331,331
56504,331,331,331
56510,331,331,331
56516,331,331,331
56522,331,331,331
56528,331,331,331
56534,331,331,331
56540,331,331,331
56546,331,331,331
56552,331,331,331
56558,331,331,331
56566,331,331,331
56572,331,331,331
56578,331,331,331
56584,331,331,331
56590,331,331,331
56596,331,331,331
56602,331,331,331
56608,331,331,331
56614,331,331,331
56620,331,331,331
56626,331,331,331
56632,331,331,331
56638,331,331,331
56645,331,331,331
56651,331,331,331
56657,331,331,331
56663,331,331,331
56669,331,331,331
56675,331,331,331
56681,331,331,331
56687,331,331,331
56694,331,331,331
56700,331,331,331
56706,331,331,331
56712,331,331,331
56718,331,331,331
56724,331,331,331
56730,332,329,333
56736,333,325,336
56742,334,322,339
56748,334,319,341
56754,335,316,344
56760,336,312,347
56766,336,311,348
56774,337,311,347
56780,338,311,346
56786,339,311,345
56792,340,311,344
56798,341,310,343
56804,343,310,342
56810,343,310,341
56816,343,310,341
56822,343,310,341
56828,342,311,340
56834,342,314,337
56840,342,318,333
56846,341,322,329
56854,342,326,325
56860,346,330,323
56866,350,334,322
56872,354,338,321
56878,357,341,320
56884,361,345,318
56891,364,347,317
56897,368,343,315
56903,372,339,313
56909,376,335,311
56915,380,331,309
56921,383,328,307
56927,387,324,305
56935,391,320,303
56941,392,320,302
56947,392,319,300
56953,393,319,299
56960,394,318,298
56967,395,317,297
56973,398,316,295
56979,402,315,293
56985,406,314,291
56991,410,313,289
56997,414,311,287
57003,417,310,286
57009,421,309,284
57015,422,310,282
57021,418,314,280
57027,414,318,278
57033,410,322,276
57039,406,326,274
57046,403,328,273
57052,403,328,273
57058,402,329,273
57064,401,329,273
57070,401,330,273
57076,400,330,273
57082,399,331,273
57088,399,331,273
57094,397,332,274
57100,394,334,274
57106,390,336,275
57112,386,338,276
57118,382,340,277
57126,379,342,278
57132,378,342,279
57138,376,343,280
57144,375,343,281
57150,373,344,282
57156,372,344,282
57162,371,345,283
57168,369,346,283
57175,368,346,284
57181,366,347,285
57187,364,348,286
57193,362,349,287
57199,360,350,288
57205,358,351,289
57211,355,352,289
57217,354,353,289
57223,352,354,290
57229,350,355,291
57235,348,355,292
57241,346,356,293
57247,344,357,295
57253,342,358,296
57259,342,358,296
57265,341,358,297
57271,340,358,298
57277,339,358,299
57283,338,358,300
57289,337,359,301
57295,336,359,302
57302,334,360,303
57308,330,363,307
57314,326,366,311
57320,322,369,315
57326,318,372,319
57333,315,374,323
57339,311,376,326
57345,308,378,329
57351,304,380,333
57357,300,382,337
57363,296,384,341
57369,292,386,345
57375,288,388,349
57381,286,389,350
57387,283,387,348
57393,279,386,345
57399,276,386,344
57405,272,386,344
57413,270,387,345
57419,266,389,348
57425,262,392,352
57431,259,394,355
57437,255,397,359
57443,251,400,363
57449,247,402,366
57455,243,402,366
57461,243,401,365
57467,247,398,362
57473,250,395,360
57479,254,391,357
57485,258,388,354
57494,262,384,352
57500,259,384,355
57506,256,384,359
57512,255,384,362
57518,255,384,365
57524,255,384,368
57530,255,383,368
57536,255,383,368
57542,256,382,367
57548,260,379,363
57554,264,375,359
57560,267,373,356
57566,271,369,352
57573,274,367,348
57579,276,365,348
57585,277,364,347
57591,279,363,347
57597,280,362,346
57603,282,361,346
57609,283,360,345
57615,285,358,345
57621,286,358,344
57627,290,356,342
57633,294,354,340
57639,298,352,338
57645,301,350,336
57653,305,348,334
57659,307,346,334
57665,309,345,333
57671,311,343,333
57677,313,342,332
57683,315,340,332
57689,317,339,331
57695,319,337,331
57701,321,337,330
57707,325,336,328
57713,329,335,325
57719,333,335,323
57725,337,334,320
57731,340,333,318
57737,342,332,317
57743,344,331,317
57749,345,330,317
57755,347,329,317
57761,348,327,317
57767,349,326,317
57773,350,325,317
57780,352,324,318
57786,356,321,321
57792,360,317,325
57798,364,313,329
57804,368,309,332
57810,371,305,332
57816,371,302,332
57822,371,298,332
57830,370,295,333
57836,368,291,337
57842,365,287,341
57848,363,283,345
57854,360,279,349
57861,359,277,350
57867,357,281,346
57873,356,285,342
57879,354,289,338
57885,353,293,338
57891,351,297,338
57897,350,301,338
57903,348,304,338
57909,347,306,337
57915,347,308,337
57921,346,309,336
57927,345,311,335
57933,345,312,334
57940,343,313,332
57946,343,314,332
57952,343,314,332
57958,342,315,332
57964,342,316,332
57970,342,316,332
57976,342,317,332
57982,342,318,332
57988,341,318,331
57994,339,321,330
58000,337,324,329
58006,335,327,328
58012,333,330,327
58019,331,332,326
58025,329,334,326
58031,328,336,326
58037,327,338,326
58043,325,339,325
58049,324,341,325
58055,323,343,324
58061,321,345,324
58067,322,346,323
58073,322,347,322
58079,323,349,320
58085,323,350,318
58091,324,351,317
58099,323,352,314
58105,322,354,314
58112,321,356,313
58118,320,358,312
58124,319,360,312
58130,318,362,311
58136,318,364,310
58142,318,366,310
58148,319,366,311
58155,319,365,311
58161,319,365,311
58167,320,365,311
58173,320,365,311
58179,321,365,310
58185,321,365,310
58191,321,365,310
58198,321,365,309
58204,321,365,309
58210,321,365,309
58216,321,365,309
58222,321,365,309
58228,322,364,310
58234,322,364,310
58240,322,363,310
58246,323,363,310
58252,323,362,310
58259,322,363,310
58265,322,363,310
58271,322,363,310
58277,322,363,310
58283,322,363,310
58289,322,363,310
58295,322,363,310
58301,322,363,310
58307,323,362,311
58313,323,361,311
58319,324,360,311
58326,325,359,312
58332,326,358,312
58339,327,357,313
58345,327,357,313
58351,327,356,313
58357,327,356,313
58363,327,356,313
58369,327,355,313
58375,328,355,313
58381,328,355,313
58387,329,354,312
58393,329,354,312
58399,329,354,312
58405,329,354,312
58411,329,354,312
58417,329,354,312
58423,329,353,312
58429,329,353,312
58435,330,353,313
58441,330,352,313
58447,330,351,314
58454,331,350,315
58460,331,349,315
58466,332,348,317
58472,332,348,317
58478,332,347,317
58484,333,347,317
58490,333,347,317
58496,333,346,317
58502,333,346,317
58508,333,346,317
58514,332,345,318
58520,332,345,318
58526,332,345,318
58532,332,345,318
58539,332,345,318
58547,333,344,319
58553,333,343,319
58559,333,342,320
58565,334,341,321
58571,334,340,321
58577,334,339,322
58583,334,338,322
58589,334,338,322
58595,335,337,323
58601,335,336,324
58607,335,334,325
58613,336,332,327
58619,336,330,328
58626,335,329,330
58632,335,328,331
58638,335,326,332
58644,335,325,334
58650,335,324,335
58656,335,323,336
58662,335,321,338
58668,335,321,338
58674,334,322,337
58680,331,325,337
58686,328,328,337
58692,325,332,337
58698,322,335,337
58706,319,338,336
58712,316,341,336
58718,312,345,334
58724,308,349,333
58730,304,353,332
58736,300,357,331
58742,296,361,330
58748,292,365,330
58754,290,367,330
58760,290,367,329
58766,290,368,327
58772,290,368,326
58778,290,369,324
58786,291,370,323
58792,291,370,322
58798,291,370,322
58804,292,371,321
58810,292,371,320
58816,292,372,320
58822,292,372,319
58828,292,373,318
58834,291,374,317
58840,290,376,317
58846,288,379,316
58852,286,382,315
58858,285,385,314
58865,284,388,313
58871,286,388,312
58877,287,389,312
58883,288,390,311
58889,289,390,311
58895,289,391,310
58901,289,392,310
58907,289,392,309
58913,290,392,310
58919,292,389,310
58925,294,386,310
58931,297,384,310
58937,299,384,310
58945,301,383,309
58951,303,382,309
58957,304,381,309
58963,305,380,309
58969,306,379,309
58975,307,378,309
58981,309,378,309
58987,310,378,309
58993,311,379,308
58999,312,379,307
59005,314,379,305
59011,315,380,303
59017,317,380,301
59023,318,380,299
59029,319,380,298
59035,319,380,298
59041,320,379,297
59047,322,379,296
59053,324,378,295
59059,326,377,293
59065,328,377,292
59072,330,376,290
59078,329,374,293
59084,328,371,296
59090,327,369,299
59096,326,367,302
59102,326,364,305
59108,326,362,308
59114,326,361,308
59120,327,360,309
59126,327,360,309
59132,328,359,309
59138,329,358,309
59144,330,357,309
59152,331,356,308
59158,332,356,308
59164,332,355,308
59170,333,355,308
59176,334,354,308
59182,334,354,308
59188,335,353,308
59194,335,353,308
59200,336,352,309
59206,336,351,309
59212,337,349,310
59218,338,347,310
59224,339,346,310
59233,340,344,312
59239,338,344,313
59245,337,344,314
59251,336,344,316
59257,335,344,317
59264,333,343,319
59270,333,343,319
59276,333,343,319
59282,333,344,318
59288,333,344,318
59294,333,345,317
59300,333,345,317
59307,333,345,316
59313,333,344,317
59319,333,344,317
59325,333,343,318
59331,333,342,319
59337,333,342,319
59343,333,341,320
59350,333,341,320
59356,333,341,320
59362,332,341,321
59368,331,341,322
59374,330,341,323
59380,330,341,323
59386,329,341,324
59392,328,342,326
59398,328,342,326
59404,328,342,326
59410,327,342,326
59416,327,342,326
59422,327,342,326
59428,326,342,326
59435,326,342,326
59441,325,343,326
59447,325,343,326
59453,325,344,326
59459,324,344,326
59465,324,345,326
59472,323,344,325
59478,323,344,322
59484,323,344,318
59490,322,343,314
59496,322,343,310
59502,321,342,306
59508,321,342,302
59514,321,342,298
59520,320,343,296
59526,319,343,300
59532,318,344,304
59538,317,345,308
59544,316,346,312
59551,315,347,316
59557,315,348,316
59563,315,348,317
59569,315,349,318
59575,315,350,319
59581,315,350,320
59587,315,351,321
59593,315,351,322
59601,316,352,322
59607,319,354,319
59613,323,356,315
59619,327,359,311
59625,331,361,307
59631,335,364,303
59637,339,366,299
59643,343,366,295
59649,344,367,293
59655,348,368,289
59661,352,369,285
59667,356,371,281
59673,360,372,277
59679,362,372,276
59685,360,371,278
59691,358,370,278
59697,356,368,278
59703,355,367,278
59709,355,365,278
59715,355,365,278
59721,355,365,278
59727,356,364,277
59734,358,364,276
59740,359,364,275
59746,361,364,273
59752,363,364,272
59759,365,363,272
59765,365,362,273
59771,365,360,274
59777,365,359,275
59783,365,357,277
59789,365,356,278
59795,365,355,278
59801,365,355,278
59807,366,355,277
59813,367,355,276
59819,368,355,275
59825,370,355,274
59831,371,355,273
59839,373,354,273
59845,371,354,274
59851,370,353,276
59857,369,352,278
59863,368,351,279
59869,367,350,281
59875,367,350,281
59881,367,350,281
59888,366,349,282
59894,365,348,284
59900,364,347,286
59906,363,346,288
59912,361,345,290
59919,360,344,293
59925,359,343,294
59931,358,342,296
59937,357,341,298
59943,356,340,299
59949,356,339,301
59955,355,338,302
59961,354,337,304
59967,353,336,305
59973,352,336,306
59979,351,336,307
59985,350,336,308
59991,349,336,309
59999,349,335,311
60005,349,334,312
60011,349,333,313
60017,349,331,314
60023,349,330,315
60029,349,328,317
60035,349,328,318
60041,349,328,318
60047,348,328,319
60053,348,328,319
60059,347,328,320
60065,346,327,321
60071,346,327,321
60078,345,327,322
60084,345,327,322
60090,345,327,322
60096,345,327,322
60102,345,327,322
60108,345,327,322
60114,345,327,322
60120,345,327,322
60127,344,328,323
60133,343,328,324
60139,342,328,325
60145,341,328,326
60151,339,328,327
60158,339,327,329
60164,338,326,330
60170,337,325,332
60176,337,324,334
60182,336,322,336
60188,335,321,338
60194,335,320,341
60200,334,320,341
60208,335,321,340
60214,335,323,337
60220,336,326,334
60226,337,329,330
60232,337,332,327
60238,338,334,323
60244,338,336,321
60250,338,336,321
60256,337,337,321
60262,337,337,321
60268,336,337,321
60274,336,338,321
60280,335,338,321
60286,335,339,320
60292,335,339,320
60298,335,340,319
60304,335,340,319
60310,335,341,318
60316,335,341,318
60322,335,341,318
60328,335,341,318
60335,334,342,319
60341,333,343,319
60347,331,344,320
60353,330,345,320
60359,328,346,321
60366,327,347,320
60372,326,349,320
60378,325,350,320
60384,324,352,319
60390,323,354,319
60396,322,356,318
60402,321,357,318
60408,320,357,318
60414,321,358,317
60420,321,358,316
60426,322,359,314
60432,323,360,313
60438,323,361,311
60445,324,363,310
60451,323,363,310
60457,322,364,310
60463,322,365,310
60469,321,366,310
60475,320,367,310
60481,320,368,310
60487,320,368,310
60494,321,367,311
60500,324,364,312
60506,327,361,313
60512,330,357,314
60518,334,353,315
60524,337,349,315
60531,339,346,316
60537,343,342,317
60544,347,338,319
60550,351,334,320
60556,355,330,322
60562,359,326,323
60568,363,322,324
60574,365,320,325
60580,369,316,325
60587,373,312,326
60593,377,308,327
60599,381,304,327
60605,384,301,329
60611,387,298,330
60617,391,294,331
60623,394,290,332
60630,398,286,333
60636,401,283,335
60642,405,279,335
60648,408,275,335
60654,408,275,334
60660,404,279,332
60666,400,283,330
60672,397,286,329
60678,393,290,327
60686,389,294,325
60692,389,294,325
60698,388,294,325
60704,388,295,325
60710,387,295,325
60716,387,295,325
60722,386,296,325
60728,386,296,325
60734,384,297,326
60740,384,297,326
60746,383,297,327
60752,382,298,328
60758,382,298,329
60766,380,297,330
60772,380,295,332
60778,380,293,334
60784,380,291,336
60790,380,289,338
60796,380,289,340
60802,379,289,342
60808,379,289,343
60814,378,290,343
60820,375,293,343
60826,372,296,343
60832,369,299,343
60838,366,302,343
60844,363,304,343
60850,360,306,343
60856,357,306,343
60862,355,307,344
60868,353,308,344
60874,351,309,345
60880,349,311,346
60886,347,312,346
60893,345,313,346
60899,345,314,345
60905,345,316,343
60911,344,318,342
60917,344,320,340
60923,344,322,339
60929,343,324,338
60935,343,324,338
60941,342,325,339
60947,341,325,339
60953,339,326,340
60959,338,327,341
60965,336,328,342
60973,334,330,343
60979,333,332,343
60985,331,335,342
60991,329,337,342
60997,327,340,341
61003,325,342,341
61009,323,344,340
61015,321,344,340
61021,320,345,339
61027,320,345,339
61033,319,346,339
61039,319,347,338
61045,318,348,338
61052,317,350,337
61058,317,350,337
61064,316,351,337
61070,315,352,337
61076,314,353,337
61082,313,354,337
61088,312,355,337
61094,311,355,337
61100,310,356,336
61106,310,357,336
61112,309,358,336
61118,308,359,336
61124,307,360,336
61132,306,362,335
61138,306,363,335
61144,305,364,334
61150,305,366,333
61156,304,367,332
61162,304,369,331
61168,303,370,331
61174,303,371,331
61180,302,370,330
61186,304,369,330
61192,306,368,329
61198,307,366,329
61204,307,365,328
61211,306,364,327
61217,306,364,327
61223,306,365,326
61229,306,365,326
61235,306,365,325
61241,306,365,325
61247,306,365,324
61253,306,365,324
61259,307,364,323
61265,308,364,323
61271,309,363,323
61277,311,362,322
61283,312,361,322
61289,313,360,321
61295,313,360,321
61301,313,360,320
61307,314,360,320
61313,314,360,320
61319,314,360,319
61325,315,360,319
61331,315,360,319
61339,316,359,318
61345,318,358,318
61351,321,356,317
61357,324,354,316
61363,326,352,315
61371,329,350,314
61377,329,350,314
61383,329,350,314
61389,330,349,314
61395,330,349,314
61401,330,349,313
61407,331,348,313
61413,331,348,313
61419,330,347,314
61425,328,345,317
61431,325,342,321
61437,323,339,325
61443,321,336,328
61449,320,333,332
61455,320,330,336
61461,320,329,340
61467,319,328,343
61473,317,327,346
61479,314,325,350
61485,312,323,353
61491,310,321,357
61499,308,320,361
61505,309,320,361
61511,310,320,362
61517,310,320,363
61523,310,320,363
61529,310,319,364
61535,310,319,365
61541,310,319,365
61547,311,320,365
61553,314,322,363
61559,317,322,360
61565,317,322,357
61571,317,322,356
61580,318,323,355
61586,321,326,352
61592,324,329,349
61598,327,331,346
61604,330,331,343
61611,331,331,340
61617,331,331,337
61623,331,331,334
61629,331,331,332
61635,331,331,331
61641,331,331,331
61647,331,331,331
61654,331,331,331
61660,331,331,331
61666,331,331,331
61672,331,331,331
61678,331,331,331
61684,331,331,331
61690,331,331,331
61696,331,331,331
61702,331,331,331
61708,331,331,331
61714,331,331,331
61720,331,331,331
61726,331,331,331
61732,331,331,331
61739,331,331,331
61745,331,331,331
61751,331,331,331
61757,331,331,331
61763,331,331,331
61769,331,331,331
61775,331,331,331
61782,331,331,331
61788,331,331,331
61794,331,331,331
61800,331,331,331
61806,331,331,331
61812,331,331,331
61818,331,331,331
61824,331,331,331
61830,331,331,331
61836,331,331,331
61842,331,331,331
61848,331,331,331
61854,331,331,331
61860,331,331,331
61867,331,331,331
61873,331,331,331
61879,331,331,331
61885,331,331,331
61891,331,331,331
61897,331,331,331
61903,331,331,331
61910,331,331,331
61916,331,331,331
61922,331,331,331
61928,331,331,331
61934,331,331,331
61940,331,331,331
61946,331,331,331
61952,331,331,331
61958,331,331,331
61964,331,331,331
61970,331,331,331
61977,331,331,331
61983,331,331,331
61989,331,331,331
61995,331,331,331
62001,331,331,331
62007,331,331,331
62013,331,331,331
62019,331,331,331
62025,331,331,331
62031,331,331,331
62038,331,331,331
62044,331,331,331
62050,331,331,331
62056,331,331,331
62062,331,331,331
62068,331,331,331
62074,331,331,331
62080,331,331,331
62086,331,331,331
62092,331,331,331
62098,331,331,331
62105,331,331,331
62111,331,331,331
62117,331,331,331
62123,331,331,331
62129,331,331,331
62135,331,331,331
62141,331,331,331
62147,331,331,331
62153,331,331,331
62159,331,331,331
62166,331,331,331
62172,331,331,331
62178,331,331,331
62184,331,331,331
62190,331,331,331
62196,331,331,331
62202,331,331,331
62208,331,331,331
62214,331,331,331
62220,331,331,331
62226,331,331,331
62232,331,331,331
62238,331,331,331
62244,331,331,331
62251,331,331,331
62257,331,331,331
62264,331,331,331
62270,331,331,331
62276,331,331,331
62282,331,331,331
62288,331,331,331
62294,331,331,331
62300,331,331,331
62306,331,331,331
62312,331,331,331
62318,331,331,331
62324,331,331,331
62330,331,331,331
62336,331,331,331
62342,331,331,331
62348,331,331,331
62354,331,331,331
62360,331,331,331
62366,331,331,331
62372,331,331,331
62379,331,331,331
62385,331,331,331
62393,331,331,331
62399,331,331,331
62405,331,331,331
62411,331,331,331
62417,331,331,331
62425,331,331,331
62431,331,331,331
62437,331,331,331
62443,331,331,331
62449,331,331,331
62455,331,331,331
62461,331,331,331
62467,331,331,331
62473,331,331,331
62479,331,331,331
62485,331,331,331
